,Unnamed: 0,year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit,Unnamed: 0,Period,Inst_sector,Inst_sector_code,Descriptor,SNA08TRANS,Asset_liability_code,Values
16600,16600,2021,N,Administrative and Support Services,h_200+,Total income,3931,DOLLARS(millions),,,,,,,,
16601,16601,2021,N,Administrative and Support Services,h_200+,Total expenditure,3739,DOLLARS(millions),,,,,,,,
16602,16602,2021,N,Administrative and Support Services,h_200+,Operating profit before tax,215,DOLLARS(millions),,,,,,,,
16603,16603,2021,N,Administrative and Support Services,h_200+,Total assets,2723,DOLLARS(millions),,,,,,,,
16604,16604,2021,N,Administrative and Support Services,h_200+,Fixed tangible assets,1123,DOLLARS(millions),,,,,,,,
16605,16605,2021,N,Administrative and Support Services,i_Industry_Total,Activity unit,18237,COUNT,,,,,,,,
16606,16606,2021,N,Administrative and Support Services,i_Industry_Total,Rolling mean employees,115983,COUNT,,,,,,,,
16607,16607,2021,N,Administrative and Support Services,i_Industry_Total,Salaries and wages paid,4770,DOLLARS(millions),,,,,,,,
16608,16608,2021,N,Administrative and Support Services,i_Industry_Total,"Sales, government funding, grants and subsidies",12240,DOLLARS(millions),,,,,,,,
16609,16609,2021,N,Administrative and Support Services,i_Industry_Total,Total income,12606,DOLLARS(millions),,,,,,,,
16610,16610,2021,N,Administrative and Support Services,i_Industry_Total,Total expenditure,11546,DOLLARS(millions),,,,,,,,
16611,16611,2021,N,Administrative and Support Services,i_Industry_Total,Operating profit before tax,1091,DOLLARS(millions),,,,,,,,
16612,16612,2021,N,Administrative and Support Services,i_Industry_Total,Total assets,11942,DOLLARS(millions),,,,,,,,
16613,16613,2021,N,Administrative and Support Services,i_Industry_Total,Fixed tangible assets,3358,DOLLARS(millions),,,,,,,,
16614,16614,2021,O,Public Administration and Safety,a_0,Activity unit,525,COUNT,,,,,,,,
16615,16615,2021,O,Public Administration and Safety,a_0,Rolling mean employees,0,COUNT,,,,,,,,
16616,16616,2021,O,Public Administration and Safety,a_0,Salaries and wages paid,26,DOLLARS(millions),,,,,,,,
16617,16617,2021,O,Public Administration and Safety,a_0,"Sales, government funding, grants and subsidies",176,DOLLARS(millions),,,,,,,,
16618,16618,2021,O,Public Administration and Safety,a_0,Total income,177,DOLLARS(millions),,,,,,,,
16619,16619,2021,O,Public Administration and Safety,a_0,Total expenditure,155,DOLLARS(millions),,,,,,,,
16620,16620,2021,O,Public Administration and Safety,a_0,Operating profit before tax,23,DOLLARS(millions),,,,,,,,
16621,16621,2021,O,Public Administration and Safety,a_0,Total assets,428,DOLLARS(millions),,,,,,,,
16622,16622,2021,O,Public Administration and Safety,a_0,Fixed tangible assets,26,DOLLARS(millions),,,,,,,,
16623,16623,2021,O,Public Administration and Safety,b_1-5,Activity unit,309,COUNT,,,,,,,,
16624,16624,2021,O,Public Administration and Safety,b_1-5,Rolling mean employees,729,COUNT,,,,,,,,
16625,16625,2021,O,Public Administration and Safety,b_1-5,Salaries and wages paid,44,DOLLARS(millions),,,,,,,,
16626,16626,2021,O,Public Administration and Safety,b_1-5,"Sales, government funding, grants and subsidies",114,DOLLARS(millions),,,,,,,,
16627,16627,2021,O,Public Administration and Safety,b_1-5,Total income,114,DOLLARS(millions),,,,,,,,
16628,16628,2021,O,Public Administration and Safety,b_1-5,Total expenditure,110,DOLLARS(millions),,,,,,,,
16629,16629,2021,O,Public Administration and Safety,b_1-5,Operating profit before tax,4,DOLLARS(millions),,,,,,,,
16630,16630,2021,O,Public Administration and Safety,b_1-5,Total assets,65,DOLLARS(millions),,,,,,,,
16631,16631,2021,O,Public Administration and Safety,b_1-5,Fixed tangible assets,20,DOLLARS(millions),,,,,,,,
16632,16632,2021,O,Public Administration and Safety,c_6-9,Activity unit,63,COUNT,,,,,,,,
16633,16633,2021,O,Public Administration and Safety,c_6-9,Rolling mean employees,468,COUNT,,,,,,,,
16634,16634,2021,O,Public Administration and Safety,c_6-9,Salaries and wages paid,22,DOLLARS(millions),,,,,,,,
16635,16635,2021,O,Public Administration and Safety,c_6-9,"Sales, government funding, grants and subsidies",74,DOLLARS(millions),,,,,,,,
16636,16636,2021,O,Public Administration and Safety,c_6-9,Total income,75,DOLLARS(millions),,,,,,,,
16637,16637,2021,O,Public Administration and Safety,c_6-9,Total expenditure,66,DOLLARS(millions),,,,,,,,
16638,16638,2021,O,Public Administration and Safety,c_6-9,Operating profit before tax,9,DOLLARS(millions),,,,,,,,
16639,16639,2021,O,Public Administration and Safety,c_6-9,Total assets,C,DOLLARS(millions),,,,,,,,
16640,16640,2021,O,Public Administration and Safety,c_6-9,Fixed tangible assets,C,DOLLARS(millions),,,,,,,,
16641,16641,2021,O,Public Administration and Safety,d_10-19,Activity unit,60,COUNT,,,,,,,,
16642,16642,2021,O,Public Administration and Safety,d_10-19,Rolling mean employees,798,COUNT,,,,,,,,
16643,16643,2021,O,Public Administration and Safety,d_10-19,Salaries and wages paid,33,DOLLARS(millions),,,,,,,,
16644,16644,2021,O,Public Administration and Safety,d_10-19,"Sales, government funding, grants and subsidies",94,DOLLARS(millions),,,,,,,,
16645,16645,2021,O,Public Administration and Safety,d_10-19,Total income,94,DOLLARS(millions),,,,,,,,
16646,16646,2021,O,Public Administration and Safety,d_10-19,Total expenditure,81,DOLLARS(millions),,,,,,,,
16647,16647,2021,O,Public Administration and Safety,d_10-19,Operating profit before tax,14,DOLLARS(millions),,,,,,,,
16648,16648,2021,O,Public Administration and Safety,d_10-19,Total assets,55,DOLLARS(millions),,,,,,,,
16649,16649,2021,O,Public Administration and Safety,d_10-19,Fixed tangible assets,10,DOLLARS(millions),,,,,,,,
16650,16650,2021,O,Public Administration and Safety,e_20-49,Activity unit,54,COUNT,,,,,,,,
16651,16651,2021,O,Public Administration and Safety,e_20-49,Rolling mean employees,1677,COUNT,,,,,,,,
16652,16652,2021,O,Public Administration and Safety,e_20-49,Salaries and wages paid,67,DOLLARS(millions),,,,,,,,
16653,16653,2021,O,Public Administration and Safety,e_20-49,"Sales, government funding, grants and subsidies",138,DOLLARS(millions),,,,,,,,
16654,16654,2021,O,Public Administration and Safety,e_20-49,Total income,146,DOLLARS(millions),,,,,,,,
16655,16655,2021,O,Public Administration and Safety,e_20-49,Total expenditure,134,DOLLARS(millions),,,,,,,,
16656,16656,2021,O,Public Administration and Safety,e_20-49,Operating profit before tax,12,DOLLARS(millions),,,,,,,,
16657,16657,2021,O,Public Administration and Safety,e_20-49,Total assets,67,DOLLARS(millions),,,,,,,,
16658,16658,2021,O,Public Administration and Safety,e_20-49,Fixed tangible assets,16,DOLLARS(millions),,,,,,,,
16659,16659,2021,O,Public Administration and Safety,f_50-99,Activity unit,12,COUNT,,,,,,,,
16660,16660,2021,O,Public Administration and Safety,f_50-99,Rolling mean employees,804,COUNT,,,,,,,,
16661,16661,2021,O,Public Administration and Safety,f_50-99,Salaries and wages paid,45,DOLLARS(millions),,,,,,,,
16662,16662,2021,O,Public Administration and Safety,f_50-99,"Sales, government funding, grants and subsidies",92,DOLLARS(millions),,,,,,,,
16663,16663,2021,O,Public Administration and Safety,f_50-99,Total income,107,DOLLARS(millions),,,,,,,,
16664,16664,2021,O,Public Administration and Safety,f_50-99,Total expenditure,99,DOLLARS(millions),,,,,,,,
16665,16665,2021,O,Public Administration and Safety,f_50-99,Operating profit before tax,8,DOLLARS(millions),,,,,,,,
16666,16666,2021,O,Public Administration and Safety,f_50-99,Total assets,128,DOLLARS(millions),,,,,,,,
16667,16667,2021,O,Public Administration and Safety,f_50-99,Fixed tangible assets,C,DOLLARS(millions),,,,,,,,
16668,16668,2021,O,Public Administration and Safety,g_100-199,Activity unit,9,COUNT,,,,,,,,
16669,16669,2021,O,Public Administration and Safety,g_100-199,Rolling mean employees,1188,COUNT,,,,,,,,
16670,16670,2021,O,Public Administration and Safety,g_100-199,Salaries and wages paid,45,DOLLARS(millions),,,,,,,,
16671,16671,2021,O,Public Administration and Safety,g_100-199,"Sales, government funding, grants and subsidies",112,DOLLARS(millions),,,,,,,,
16672,16672,2021,O,Public Administration and Safety,g_100-199,Total income,112,DOLLARS(millions),,,,,,,,
16673,16673,2021,O,Public Administration and Safety,g_100-199,Total expenditure,121,DOLLARS(millions),,,,,,,,
16674,16674,2021,O,Public Administration and Safety,g_100-199,Operating profit before tax,-8,DOLLARS(millions),,,,,,,,
16675,16675,2021,O,Public Administration and Safety,g_100-199,Total assets,C,DOLLARS(millions),,,,,,,,
16676,16676,2021,O,Public Administration and Safety,g_100-199,Fixed tangible assets,26,DOLLARS(millions),,,,,,,,
16677,16677,2021,O,Public Administration and Safety,h_200+,Activity unit,18,COUNT,,,,,,,,
16678,16678,2021,O,Public Administration and Safety,h_200+,Rolling mean employees,12180,COUNT,,,,,,,,
16679,16679,2021,O,Public Administration and Safety,h_200+,Salaries and wages paid,598,DOLLARS(millions),,,,,,,,
16680,16680,2021,O,Public Administration and Safety,h_200+,"Sales, government funding, grants and subsidies",969,DOLLARS(millions),,,,,,,,
16681,16681,2021,O,Public Administration and Safety,h_200+,Total income,972,DOLLARS(millions),,,,,,,,
16682,16682,2021,O,Public Administration and Safety,h_200+,Total expenditure,900,DOLLARS(millions),,,,,,,,
16683,16683,2021,O,Public Administration and Safety,h_200+,Operating profit before tax,81,DOLLARS(millions),,,,,,,,
16684,16684,2021,O,Public Administration and Safety,h_200+,Total assets,527,DOLLARS(millions),,,,,,,,
16685,16685,2021,O,Public Administration and Safety,h_200+,Fixed tangible assets,132,DOLLARS(millions),,,,,,,,
16686,16686,2021,O,Public Administration and Safety,i_Industry_Total,Activity unit,1047,COUNT,,,,,,,,
16687,16687,2021,O,Public Administration and Safety,i_Industry_Total,Rolling mean employees,17844,COUNT,,,,,,,,
16688,16688,2021,O,Public Administration and Safety,i_Industry_Total,Salaries and wages paid,881,DOLLARS(millions),,,,,,,,
16689,16689,2021,O,Public Administration and Safety,i_Industry_Total,"Sales, government funding, grants and subsidies",1770,DOLLARS(millions),,,,,,,,
16690,16690,2021,O,Public Administration and Safety,i_Industry_Total,Total income,1796,DOLLARS(millions),,,,,,,,
16691,16691,2021,O,Public Administration and Safety,i_Industry_Total,Total expenditure,1665,DOLLARS(millions),,,,,,,,
16692,16692,2021,O,Public Administration and Safety,i_Industry_Total,Operating profit before tax,143,DOLLARS(millions),,,,,,,,
16693,16693,2021,O,Public Administration and Safety,i_Industry_Total,Total assets,1652,DOLLARS(millions),,,,,,,,
16694,16694,2021,O,Public Administration and Safety,i_Industry_Total,Fixed tangible assets,277,DOLLARS(millions),,,,,,,,
16695,16695,2021,P,Education and Training,a_0,Activity unit,3450,COUNT,,,,,,,,
16696,16696,2021,P,Education and Training,a_0,Rolling mean employees,0,COUNT,,,,,,,,
16697,16697,2021,P,Education and Training,a_0,Salaries and wages paid,107,DOLLARS(millions),,,,,,,,
16698,16698,2021,P,Education and Training,a_0,"Sales, government funding, grants and subsidies",475,DOLLARS(millions),,,,,,,,
16699,16699,2021,P,Education and Training,a_0,Total income,539,DOLLARS(millions),,,,,,,,
16700,16700,2021,P,Education and Training,a_0,Total expenditure,417,DOLLARS(millions),,,,,,,,
16701,16701,2021,P,Education and Training,a_0,Operating profit before tax,116,DOLLARS(millions),,,,,,,,
16702,16702,2021,P,Education and Training,a_0,Total assets,703,DOLLARS(millions),,,,,,,,
16703,16703,2021,P,Education and Training,a_0,Fixed tangible assets,310,DOLLARS(millions),,,,,,,,
16704,16704,2021,P,Education and Training,b_1-5,Activity unit,1440,COUNT,,,,,,,,
16705,16705,2021,P,Education and Training,b_1-5,Rolling mean employees,3393,COUNT,,,,,,,,
16706,16706,2021,P,Education and Training,b_1-5,Salaries and wages paid,144,DOLLARS(millions),,,,,,,,
16707,16707,2021,P,Education and Training,b_1-5,"Sales, government funding, grants and subsidies",338,DOLLARS(millions),,,,,,,,
16708,16708,2021,P,Education and Training,b_1-5,Total income,376,DOLLARS(millions),,,,,,,,
16709,16709,2021,P,Education and Training,b_1-5,Total expenditure,333,DOLLARS(millions),,,,,,,,
16710,16710,2021,P,Education and Training,b_1-5,Operating profit before tax,48,DOLLARS(millions),,,,,,,,
16711,16711,2021,P,Education and Training,b_1-5,Total assets,410,DOLLARS(millions),,,,,,,,
16712,16712,2021,P,Education and Training,b_1-5,Fixed tangible assets,161,DOLLARS(millions),,,,,,,,
16713,16713,2021,P,Education and Training,c_6-9,Activity unit,699,COUNT,,,,,,,,
16714,16714,2021,P,Education and Training,c_6-9,Rolling mean employees,5148,COUNT,,,,,,,,
16715,16715,2021,P,Education and Training,c_6-9,Salaries and wages paid,193,DOLLARS(millions),,,,,,,,
16716,16716,2021,P,Education and Training,c_6-9,"Sales, government funding, grants and subsidies",321,DOLLARS(millions),,,,,,,,
16717,16717,2021,P,Education and Training,c_6-9,Total income,368,DOLLARS(millions),,,,,,,,
16718,16718,2021,P,Education and Training,c_6-9,Total expenditure,325,DOLLARS(millions),,,,,,,,
16719,16719,2021,P,Education and Training,c_6-9,Operating profit before tax,45,DOLLARS(millions),,,,,,,,
16720,16720,2021,P,Education and Training,c_6-9,Total assets,338,DOLLARS(millions),,,,,,,,
16721,16721,2021,P,Education and Training,c_6-9,Fixed tangible assets,122,DOLLARS(millions),,,,,,,,
16722,16722,2021,P,Education and Training,d_10-19,Activity unit,678,COUNT,,,,,,,,
16723,16723,2021,P,Education and Training,d_10-19,Rolling mean employees,9126,COUNT,,,,,,,,
16724,16724,2021,P,Education and Training,d_10-19,Salaries and wages paid,334,DOLLARS(millions),,,,,,,,
16725,16725,2021,P,Education and Training,d_10-19,"Sales, government funding, grants and subsidies",570,DOLLARS(millions),,,,,,,,
16726,16726,2021,P,Education and Training,d_10-19,Total income,623,DOLLARS(millions),,,,,,,,
16727,16727,2021,P,Education and Training,d_10-19,Total expenditure,565,DOLLARS(millions),,,,,,,,
16728,16728,2021,P,Education and Training,d_10-19,Operating profit before tax,59,DOLLARS(millions),,,,,,,,
16729,16729,2021,P,Education and Training,d_10-19,Total assets,648,DOLLARS(millions),,,,,,,,
16730,16730,2021,P,Education and Training,d_10-19,Fixed tangible assets,274,DOLLARS(millions),,,,,,,,
16731,16731,2021,P,Education and Training,e_20-49,Activity unit,312,COUNT,,,,,,,,
16732,16732,2021,P,Education and Training,e_20-49,Rolling mean employees,8892,COUNT,,,,,,,,
16733,16733,2021,P,Education and Training,e_20-49,Salaries and wages paid,348,DOLLARS(millions),,,,,,,,
16734,16734,2021,P,Education and Training,e_20-49,"Sales, government funding, grants and subsidies",591,DOLLARS(millions),,,,,,,,
16735,16735,2021,P,Education and Training,e_20-49,Total income,653,DOLLARS(millions),,,,,,,,
16736,16736,2021,P,Education and Training,e_20-49,Total expenditure,590,DOLLARS(millions),,,,,,,,
16737,16737,2021,P,Education and Training,e_20-49,Operating profit before tax,65,DOLLARS(millions),,,,,,,,
16738,16738,2021,P,Education and Training,e_20-49,Total assets,614,DOLLARS(millions),,,,,,,,
16739,16739,2021,P,Education and Training,e_20-49,Fixed tangible assets,200,DOLLARS(millions),,,,,,,,
16740,16740,2021,P,Education and Training,f_50-99,Activity unit,75,COUNT,,,,,,,,
16741,16741,2021,P,Education and Training,f_50-99,Rolling mean employees,5310,COUNT,,,,,,,,
16742,16742,2021,P,Education and Training,f_50-99,Salaries and wages paid,273,DOLLARS(millions),,,,,,,,
16743,16743,2021,P,Education and Training,f_50-99,"Sales, government funding, grants and subsidies",570,DOLLARS(millions),,,,,,,,
16744,16744,2021,P,Education and Training,f_50-99,Total income,591,DOLLARS(millions),,,,,,,,
16745,16745,2021,P,Education and Training,f_50-99,Total expenditure,531,DOLLARS(millions),,,,,,,,
16746,16746,2021,P,Education and Training,f_50-99,Operating profit before tax,56,DOLLARS(millions),,,,,,,,
16747,16747,2021,P,Education and Training,f_50-99,Total assets,878,DOLLARS(millions),,,,,,,,
16748,16748,2021,P,Education and Training,f_50-99,Fixed tangible assets,434,DOLLARS(millions),,,,,,,,
16749,16749,2021,P,Education and Training,g_100-199,Activity unit,24,COUNT,,,,,,,,
16750,16750,2021,P,Education and Training,g_100-199,Rolling mean employees,3336,COUNT,,,,,,,,
16751,16751,2021,P,Education and Training,g_100-199,Salaries and wages paid,223,DOLLARS(millions),,,,,,,,
16752,16752,2021,P,Education and Training,g_100-199,"Sales, government funding, grants and subsidies",398,DOLLARS(millions),,,,,,,,
16753,16753,2021,P,Education and Training,g_100-199,Total income,423,DOLLARS(millions),,,,,,,,
16754,16754,2021,P,Education and Training,g_100-199,Total expenditure,372,DOLLARS(millions),,,,,,,,
16755,16755,2021,P,Education and Training,g_100-199,Operating profit before tax,51,DOLLARS(millions),,,,,,,,
16756,16756,2021,P,Education and Training,g_100-199,Total assets,867,DOLLARS(millions),,,,,,,,
16757,16757,2021,P,Education and Training,g_100-199,Fixed tangible assets,458,DOLLARS(millions),,,,,,,,
16758,16758,2021,P,Education and Training,h_200+,Activity unit,27,COUNT,,,,,,,,
16759,16759,2021,P,Education and Training,h_200+,Rolling mean employees,16068,COUNT,,,,,,,,
16760,16760,2021,P,Education and Training,h_200+,Salaries and wages paid,782,DOLLARS(millions),,,,,,,,
16761,16761,2021,P,Education and Training,h_200+,"Sales, government funding, grants and subsidies",1366,DOLLARS(millions),,,,,,,,
